"mayo_SS1","mayo_SS2","mayo_SS3","mayo_SS4","mayo_SS5","mayo_SS6","mayo_SS7","mayo_SS8","mayo_SS9","mayo_SS10","mayo_SS11","mayo_SS12","mayo_SS13","mayo_SS14","mayo_SS15","mayo_SS16","mayo_SS17","mayo_PR1","mayo_PR2","mayo_PR3","mayo_PR4","mayo_PR5","mayo_PR6","mayo_PR7","mayo_PR8","mayo_PR9","mayo_PR10","mayo_PR11","mayo_PR12","mayo_PR13","mayo_PR14","mayo_PR15","mayo_PR16","mayo_PR17","mayo_price1","mayo_price2","mayo_price3","mayo_price4","mayo_price5","mayo_price6","mayo_price7","mayo_price8","mayo_price9","mayo_price10","mayo_price11","mayo_price12","mayo_price13","mayo_price14","mayo_price15","mayo_price16","mayo_price17","mayo_D11","mayo_D12","mayo_D13","mayo_D14","mayo_D15","mayo_D16","mayo_D17","mayo_D18","mayo_D19","mayo_D110","mayo_D111","mayo_D112","mayo_D113","mayo_D114","mayo_D115","mayo_D116","mayo_D117","mayo_D21","mayo_D22","mayo_D23","mayo_D24","mayo_D25","mayo_D26","mayo_D27","mayo_D28","mayo_D29","mayo_D210","mayo_D211","mayo_D212","mayo_D213","mayo_D214","mayo_D215","mayo_D216","mayo_D217","mayo_F11","mayo_F12","mayo_F13","mayo_F14","mayo_F15","mayo_F16","mayo_F17","mayo_F18","mayo_F19","mayo_F110","mayo_F111","mayo_F112","mayo_F113","mayo_F114","mayo_F115","mayo_F116","mayo_F117","mayo_F21","mayo_F22","mayo_F23","mayo_F24","mayo_F25","mayo_F26","mayo_F27","mayo_F28","mayo_F29","mayo_F210","mayo_F211","mayo_F212","mayo_F213","mayo_F214","mayo_F215","mayo_F216","mayo_F217","mayo_F31","mayo_F32","mayo_F33","mayo_F34","mayo_F35","mayo_F36","mayo_F37","mayo_F38","mayo_F39","mayo_F310","mayo_F311","mayo_F312","mayo_F313","mayo_F314","mayo_F315","mayo_F316","mayo_F317","mayo_F41","mayo_F42","mayo_F43","mayo_F44","mayo_F45","mayo_F46","mayo_F47","mayo_F48","mayo_F49","mayo_F410","mayo_F411","mayo_F412","mayo_F413","mayo_F414","mayo_F415","mayo_F416","mayo_F417"
48,2,9,10,7,12,5,30,18,12,5,12,15,34,6,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.79,2.79,4.29,2.19,1.49,3,2.99,2.99,2.99,3,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,15,7,8,12,7,29,18,13,16,19,6,18,6,17,4,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1.39,5.99,2.79,2.79,2.79,2.79,2.19,1.49,3,2.380769,2.12375,2.258421,2,2.823333,3.04,2.69,2.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,7,16,7,1,8,36,18,36,14,35,17,12,6,13,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.79,2.79,4.29,2.19,1.49,3,2.079167,2,2,2.055882,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,15,19,8,5,9,39,18,25,17,19,18,17,3,21,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.774211,2.79,4.29,2.19,1.49,3,2.396,2.349412,2.05,2.33,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,6,15,9,3,9,35,18,11,14,9,12,11,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.79,2.79,4.29,2.19,1.49,3,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,11,11,6,8,6,32,15,5,1,8,9,34,5,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,2.79,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.99,2.69,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,13,6,10,11,9,27,8,9,2,12,8,83,14,6,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,2.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.99,2.29,2.69,2.061429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,17,11,8,8,11,33,18,17,14,18,15,39,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,3,3,4,2,1,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,17,9,11,2,13,38,23,9,7,8,4,11,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,3,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,8,10,6,10,10,29,17,5,5,12,9,65,7,9,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,2.49,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.082308,2.29,2.69,2.305789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,18,8,4,10,12,18,9,12,11,4,7,120,4,11,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,2.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.99,2.29,2.69,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5,17,12,7,13,5,15,26,2,7,2,6,29,4,12,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,3.059231,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.265862,3.29,2.69,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,4,11,8,2,9,21,16,9,12,20,9,4,5,13,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.79,2.79,4.29,2.19,1.49,2.69,2.66,2.326667,2.396,2.44,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,8,7,11,4,6,35,16,19,23,24,21,9,1,8,8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.05,2.041304,2,2,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,6,14,4,6,6,36,7,12,10,27,17,41,4,5,10,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.798333,2.19,1.49,2.69,2.2475,2.495,2.22,2.232941,2.645366,2.9475,2.69,3.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,14,18,7,17,11,33,14,8,7,14,7,105,12,9,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.585294,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.51381,2.620833,2.69,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,13,22,6,8,11,29,28,4,11,14,10,51,2,12,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.17125,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.90902,3.395,2.69,2.958462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,13,7,11,6,3,33,14,46,28,34,30,4,2,14,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,1.69,1.815357,1.670882,2.093,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,9,5,1,11,4,43,23,74,32,62,33,37,10,16,13,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.834444,2.79,2.79,3.308182,2.19,1.49,2.69,1.656622,1.495,1.639677,1.630909,2.314324,3.57,2.69,2.605385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,15,14,5,12,6,31,12,22,16,23,20,88,10,13,25,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.803333,2.79,2.79,2.49,2.19,1.49,2.69,1.766818,1.86875,2.08,2.2425,2.012727,2.49,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,22,9,10,10,12,32,21,6,10,19,13,78,9,10,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.917273,2.79,2.79,2.49,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.015641,2.49,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,13,8,10,7,23,36,13,7,9,10,13,12,6,11,19,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.747143,1.618696,1.49,2.559231,2.99,2.99,2.99,2.99,3.323333,3.09,2.69,2.411053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,10,4,11,2,31,39,22,8,10,9,8,9,2,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,1.200968,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,19,18,11,7,22,35,24,15,10,14,12,4,5,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,1.393636,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,9,11,6,8,4,28,24,8,10,10,5,41,11,14,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.54,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.185122,2.653636,2.69,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,8,9,3,5,13,14,40,15,8,9,14,10,140,14,10,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.004286,2.29,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,6,7,6,8,2,33,21,18,17,28,14,31,5,9,7,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.54,2.19,1.49,2.69,1.827222,1.758824,1.708571,1.708571,2.248065,2.69,2.69,2.847143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,6,17,10,2,1,29,30,39,37,45,38,10,4,13,9,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,1.686667,1.697027,1.594667,1.731053,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,14,11,10,11,4,36,17,18,13,15,18,55,8,11,16,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2,2.19,1.49,2.69,1.661111,2.07,1.993333,2.159444,1.681091,2.85875,2.69,1.655625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,16,11,11,16,13,29,21,9,10,6,3,190,16,16,40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.5,2,2.69,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,15,11,10,5,4,32,16,16,11,23,23,47,8,15,15,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.458,2.19,1.49,2.69,2.061875,2.09,2.258261,2.086087,1.975957,3.145,2.69,1.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,11,15,6,5,4,23,11,25,19,27,27,47,8,4,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2,2,2,2,2.211702,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,12,17,15,6,5,51,34,14,15,15,11,12,5,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,6,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,38,15,6,3,3,24,17,7,5,12,18,17,4,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39,5.99,1.809737,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.404706,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,58,11,6,7,12,36,22,10,4,5,13,12,3,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,1.752759,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,33,10,1,9,6,24,16,9,5,5,3,47,10,8,21,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,1.540303,2.79,2.79,2.512222,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.032553,2.69,2.69,2.180476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,20,8,4,6,1,33,27,20,11,18,18,29,12,9,14,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.2425,2.79,2.79,2.956667,2.19,1.49,2.69,2.3445,2.27,2.107778,2.165,2.265862,2.79,2.69,2.704286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
